amount produced/need, avg price, sd, consumption_rate, avg def comm, char
 year: 1
0.772478, 0.469857, 0.071446, 2.632789, 7.230000, G
0.516535, 0.580829, 0.084608, 4.087576, 7.230000, H
0.637623, 0.402695, 0.074713, 4.042147, 7.230000, I
2.501958, 0.610561, 0.076132, 2.240037, 7.230000, J
amount produced/need, avg price, sd, consumption_rate, avg def comm, char
 year: 21
0.387918, 0.364928, 0.066138, 2.978407, 7.280000, A
1.044679, 0.379729, 0.067724, 1.912332, 7.280000, B
1.464701, 0.425323, 0.052068, 2.021896, 7.280000, C
1.168551, 0.181730, 0.048968, 2.585320, 7.280000, D
1.127113, 0.479547, 0.050529, 2.509260, 7.280000, E
0.671035, 0.483214, 0.059846, 4.986297, 7.280000, F
0.772478, 0.346358, 0.061196, 2.632789, 7.280000, G
0.516535, 0.488826, 0.070470, 4.087576, 7.280000, H
0.637623, 0.585148, 0.113364, 4.042147, 7.280000, I
2.501958, 0.468312, 0.054780, 2.240037, 7.280000, J
amount produced/need, avg price, sd, consumption_rate, avg def comm, char
 year: 22
0.387918, 0.295571, 0.057369, 2.978407, 7.230000, A
1.044679, 0.483121, 0.083896, 1.912332, 7.230000, B
1.464701, 0.326924, 0.049798, 2.021896, 7.230000, C
1.168551, 0.158189, 0.036911, 2.585320, 7.230000, D
1.127113, 0.387782, 0.043614, 2.509260, 7.230000, E
0.671035, 0.390382, 0.051650, 4.986297, 7.230000, F
0.772478, 0.259125, 0.053883, 2.632789, 7.230000, G
0.516535, 0.427258, 0.055176, 4.087576, 7.230000, H
0.637623, 0.420070, 0.066712, 4.042147, 7.230000, I
2.501958, 0.366824, 0.048731, 2.240037, 7.230000, J
amount produced/need, avg price, sd, consumption_rate, avg def comm, char
 year: 23
0.387918, 0.270345, 0.045482, 2.978407, 7.160000, A
1.044679, 0.356258, 0.048290, 1.912332, 7.160000, B
1.464701, 0.256738, 0.043183, 2.021896, 7.160000, C
1.168551, 0.170102, 0.033758, 2.585320, 7.160000, D
1.127113, 0.308955, 0.041145, 2.509260, 7.160000, E
0.671035, 0.363846, 0.042149, 4.986297, 7.160000, F
0.772478, 0.200058, 0.044545, 2.632789, 7.160000, G
0.516535, 0.351314, 0.043077, 4.087576, 7.160000, H
0.637623, 0.307632, 0.046826, 4.042147, 7.160000, I
2.501958, 0.289757, 0.044678, 2.240037, 7.160000, J
amount produced/need, avg price, sd, consumption_rate, avg def comm, char
 year: 24
0.387918, 0.307918, 0.045747, 2.978407, 7.170000, A
1.044679, 0.257858, 0.035019, 1.912332, 7.170000, B
1.464701, 0.207271, 0.037725, 2.021896, 7.170000, C
1.168551, 0.251706, 0.050418, 2.585320, 7.170000, D
1.127113, 0.244315, 0.035241, 2.509260, 7.170000, E
0.671035, 0.281498, 0.031464, 4.986297, 7.170000, F
0.772478, 0.154839, 0.036637, 2.632789, 7.170000, G
0.516535, 0.283340, 0.036470, 4.087576, 7.170000, H
0.637623, 0.232730, 0.039432, 4.042147, 7.170000, I
2.501958, 0.228977, 0.039437, 2.240037, 7.170000, J
amount produced/need, avg price, sd, consumption_rate, avg def comm, char
 year: 25
0.387918, 0.227566, 0.029802, 2.978407, 7.250000, A
1.044679, 0.185548, 0.027812, 1.912332, 7.250000, B
1.464701, 0.178440, 0.030368, 2.021896, 7.250000, C
1.168551, 0.299264, 0.046450, 2.585320, 7.250000, D
1.127113, 0.203275, 0.032860, 2.509260, 7.250000, E
0.671035, 0.223007, 0.028655, 4.986297, 7.250000, F
0.772478, 0.122753, 0.030714, 2.632789, 7.250000, G
0.516535, 0.222265, 0.030973, 4.087576, 7.250000, H
0.637623, 0.185004, 0.034349, 4.042147, 7.250000, I
2.501958, 0.185241, 0.034954, 2.240037, 7.250000, J
amount produced/need, avg price, sd, consumption_rate, avg def comm, char
 year: 26
0.387918, 0.171725, 0.024673, 2.978407, 7.450000, A
1.044679, 0.137292, 0.024144, 1.912332, 7.450000, B
1.464701, 0.172917, 0.028029, 2.021896, 7.450000, C
1.168551, 0.205235, 0.030762, 2.585320, 7.450000, D
1.127113, 0.206021, 0.033981, 2.509260, 7.450000, E
0.671035, 0.194009, 0.026040, 4.986297, 7.450000, F
0.772478, 0.099756, 0.024159, 2.632789, 7.450000, G
0.516535, 0.189151, 0.025307, 4.087576, 7.450000, H
0.637623, 0.180345, 0.027293, 4.042147, 7.450000, I
2.501958, 0.159884, 0.029004, 2.240037, 7.450000, J
amount produced/need, avg price, sd, consumption_rate, avg def comm, char
 year: 27
0.387918, 0.131154, 0.021247, 2.978407, 7.490000, A
1.044679, 0.100745, 0.020734, 1.912332, 7.490000, B
1.464701, 0.169388, 0.023320, 2.021896, 7.490000, C
1.168551, 0.141475, 0.022448, 2.585320, 7.490000, D
1.127113, 0.161563, 0.025429, 2.509260, 7.490000, E
0.671035, 0.174437, 0.019326, 4.986297, 7.490000, F
0.772478, 0.089317, 0.017961, 2.632789, 7.490000, G
0.516535, 0.199764, 0.023685, 4.087576, 7.490000, H
0.637623, 0.197835, 0.026375, 4.042147, 7.490000, I
2.501958, 0.142669, 0.023442, 2.240037, 7.490000, J
amount produced/need, avg price, sd, consumption_rate, avg def comm, char
 year: 28
0.387918, 0.104457, 0.019154, 2.978407, 7.190000, A
1.044679, 0.076064, 0.017397, 1.912332, 7.190000, B
1.464701, 0.156327, 0.018670, 2.021896, 7.190000, C
1.168551, 0.097875, 0.017590, 2.585320, 7.190000, D
1.127113, 0.130426, 0.021780, 2.509260, 7.190000, E
0.671035, 0.217505, 0.027124, 4.986297, 7.190000, F
0.772478, 0.091530, 0.015958, 2.632789, 7.190000, G
0.516535, 0.154003, 0.016408, 4.087576, 7.190000, H
0.637623, 0.154977, 0.017343, 4.042147, 7.190000, I
2.501958, 0.144378, 0.020534, 2.240037, 7.190000, J
amount produced/need, avg price, sd, consumption_rate, avg def comm, char
 year: 29
0.387918, 0.089267, 0.014498, 2.978407, 6.960000, A
1.044679, 0.057664, 0.014934, 1.912332, 6.960000, B
1.464701, 0.156071, 0.018610, 2.021896, 6.960000, C
1.168551, 0.068830, 0.013931, 2.585320, 6.960000, D
1.127113, 0.107440, 0.017360, 2.509260, 6.960000, E
0.671035, 0.149218, 0.021959, 4.986297, 6.960000, F
0.772478, 0.117032, 0.016402, 2.632789, 6.960000, G
0.516535, 0.122085, 0.013892, 4.087576, 6.960000, H
0.637623, 0.123194, 0.016027, 4.042147, 6.960000, I
2.501958, 0.196572, 0.030543, 2.240037, 6.960000, J
amount produced/need, avg price, sd, consumption_rate, avg def comm, char
 year: 30
0.387918, 0.104595, 0.016573, 2.978407, 6.910000, A
1.044679, 0.043196, 0.012203, 1.912332, 6.910000, B
1.464701, 0.136884, 0.016639, 2.021896, 6.910000, C
1.168551, 0.048199, 0.010406, 2.585320, 6.910000, D
1.127113, 0.094565, 0.013391, 2.509260, 6.910000, E
0.671035, 0.103423, 0.016562, 4.986297, 6.910000, F
0.772478, 0.174430, 0.025802, 2.632789, 6.910000, G
0.516535, 0.118898, 0.013186, 4.087576, 6.910000, H
0.637623, 0.106556, 0.014446, 4.042147, 6.910000, I
2.501958, 0.135207, 0.020257, 2.240037, 6.910000, J
amount produced/need, avg price, sd, consumption_rate, avg def comm, char
 year: 31
0.387918, 0.156025, 0.026399, 2.978407, 6.560000, A
1.044679, 0.033281, 0.009695, 1.912332, 6.560000, B
1.464701, 0.115266, 0.012604, 2.021896, 6.560000, C
1.168551, 0.034594, 0.008187, 2.585320, 6.560000, D
1.127113, 0.103838, 0.014503, 2.509260, 6.560000, E
0.671035, 0.074761, 0.013783, 4.986297, 6.560000, F
0.772478, 0.122508, 0.016763, 2.632789, 6.560000, G
0.516535, 0.169193, 0.020808, 4.087576, 6.560000, H
0.637623, 0.138576, 0.019785, 4.042147, 6.560000, I
2.501958, 0.093158, 0.013381, 2.240037, 6.560000, J
amount produced/need, avg price, sd, consumption_rate, avg def comm, char
 year: 32
0.387918, 0.127769, 0.017912, 2.978407, 6.340000, A
1.044679, 0.026287, 0.007486, 1.912332, 6.340000, B
