amount produced/need, avg price, sd, consumption_rate, avg def comm, char
 year: 1
0.671035, 0.447427, 0.045651, 4.986297, 6.890000, F
0.772478, 0.430225, 0.045055, 2.632789, 6.890000, G
0.516535, 0.440537, 0.042866, 4.087576, 6.890000, H
0.637623, 0.445619, 0.044625, 4.042147, 6.890000, I
2.501958, 0.432796, 0.041935, 2.240037, 6.890000, J
amount produced/need, avg price, sd, consumption_rate, avg def comm, char
 year: 82
0.387918, 0.425889, 0.044701, 2.978407, 6.750000, A
1.044679, 0.400771, 0.047712, 1.912332, 6.750000, B
1.464701, 0.411676, 0.041332, 2.021896, 6.750000, C
1.168551, 0.427460, 0.044438, 2.585320, 6.750000, D
1.127113, 0.424929, 0.045558, 2.509260, 6.750000, E
0.671035, 0.427525, 0.042305, 4.986297, 6.750000, F
0.772478, 0.415181, 0.044358, 2.632789, 6.750000, G
0.516535, 0.439391, 0.043181, 4.087576, 6.750000, H
0.637623, 0.435299, 0.044490, 4.042147, 6.750000, I
2.501958, 0.416369, 0.040311, 2.240037, 6.750000, J
amount produced/need, avg price, sd, consumption_rate, avg def comm, char
 year: 83
0.387918, 0.412714, 0.044565, 2.978407, 6.680000, A
1.044679, 0.386994, 0.046882, 1.912332, 6.680000, B
1.464701, 0.396522, 0.039867, 2.021896, 6.680000, C
1.168551, 0.411223, 0.041699, 2.585320, 6.680000, D
1.127113, 0.406479, 0.044103, 2.509260, 6.680000, E
0.671035, 0.416696, 0.041142, 4.986297, 6.680000, F
0.772478, 0.399032, 0.043876, 2.632789, 6.680000, G
0.516535, 0.428579, 0.038090, 4.087576, 6.680000, H
0.637623, 0.416232, 0.040801, 4.042147, 6.680000, I
2.501958, 0.402031, 0.036222, 2.240037, 6.680000, J
amount produced/need, avg price, sd, consumption_rate, avg def comm, char
 year: 84
0.387918, 0.402319, 0.044688, 2.978407, 6.760000, A
1.044679, 0.371857, 0.045133, 1.912332, 6.760000, B
1.464701, 0.387872, 0.040745, 2.021896, 6.760000, C
1.168551, 0.396660, 0.043405, 2.585320, 6.760000, D
1.127113, 0.392717, 0.044528, 2.509260, 6.760000, E
0.671035, 0.410179, 0.038816, 4.986297, 6.760000, F
0.772478, 0.393581, 0.046863, 2.632789, 6.760000, G
0.516535, 0.408090, 0.035466, 4.087576, 6.760000, H
0.637623, 0.398830, 0.040566, 4.042147, 6.760000, I
2.501958, 0.394166, 0.039266, 2.240037, 6.760000, J
amount produced/need, avg price, sd, consumption_rate, avg def comm, char
 year: 85
0.387918, 0.389329, 0.042948, 2.978407, 6.830000, A
1.044679, 0.359655, 0.044403, 1.912332, 6.830000, B
1.464701, 0.372327, 0.038193, 2.021896, 6.830000, C
1.168551, 0.383450, 0.042372, 2.585320, 6.830000, D
1.127113, 0.372692, 0.041411, 2.509260, 6.830000, E
0.671035, 0.413563, 0.041434, 4.986297, 6.830000, F
0.772478, 0.379721, 0.042773, 2.632789, 6.830000, G
0.516535, 0.385400, 0.034218, 4.087576, 6.830000, H
0.637623, 0.385165, 0.039038, 4.042147, 6.830000, I
2.501958, 0.384432, 0.038170, 2.240037, 6.830000, J
amount produced/need, avg price, sd, consumption_rate, avg def comm, char
 year: 86
0.387918, 0.376066, 0.040691, 2.978407, 6.970000, A
1.044679, 0.353137, 0.044203, 1.912332, 6.970000, B
1.464701, 0.358781, 0.038091, 2.021896, 6.970000, C
1.168551, 0.374329, 0.040969, 2.585320, 6.970000, D
1.127113, 0.361260, 0.040025, 2.509260, 6.970000, E
0.671035, 0.392284, 0.037935, 4.986297, 6.970000, F
0.772478, 0.372771, 0.043734, 2.632789, 6.970000, G
0.516535, 0.369201, 0.034349, 4.087576, 6.970000, H
0.637623, 0.382096, 0.041867, 4.042147, 6.970000, I
2.501958, 0.376336, 0.038867, 2.240037, 6.970000, J
amount produced/need, avg price, sd, consumption_rate, avg def comm, char
 year: 87
0.387918, 0.366113, 0.040486, 2.978407, 6.850000, A
1.044679, 0.348042, 0.043426, 1.912332, 6.850000, B
1.464701, 0.348368, 0.038129, 2.021896, 6.850000, C
1.168551, 0.359938, 0.039847, 2.585320, 6.850000, D
1.127113, 0.352933, 0.041705, 2.509260, 6.850000, E
0.671035, 0.372074, 0.036803, 4.986297, 6.850000, F
0.772478, 0.365444, 0.043496, 2.632789, 6.850000, G
0.516535, 0.357202, 0.035568, 4.087576, 6.850000, H
0.637623, 0.374401, 0.038943, 4.042147, 6.850000, I
2.501958, 0.367627, 0.042103, 2.240037, 6.850000, J
amount produced/need, avg price, sd, consumption_rate, avg def comm, char
 year: 88
0.387918, 0.353867, 0.037037, 2.978407, 7.000000, A
1.044679, 0.344189, 0.043268, 1.912332, 7.000000, B
1.464701, 0.340401, 0.039142, 2.021896, 7.000000, C
1.168551, 0.345989, 0.037368, 2.585320, 7.000000, D
1.127113, 0.347478, 0.042642, 2.509260, 7.000000, E
0.671035, 0.356583, 0.036447, 4.986297, 7.000000, F
0.772478, 0.351317, 0.042419, 2.632789, 7.000000, G
0.516535, 0.354799, 0.037470, 4.087576, 7.000000, H
0.637623, 0.366949, 0.037514, 4.042147, 7.000000, I
2.501958, 0.346568, 0.039604, 2.240037, 7.000000, J
amount produced/need, avg price, sd, consumption_rate, avg def comm, char
 year: 89
0.387918, 0.342907, 0.035674, 2.978407, 6.990000, A
1.044679, 0.335233, 0.040493, 1.912332, 6.990000, B
1.464701, 0.333014, 0.038424, 2.021896, 6.990000, C
1.168551, 0.336843, 0.037345, 2.585320, 6.990000, D
1.127113, 0.344426, 0.040990, 2.509260, 6.990000, E
0.671035, 0.342185, 0.036216, 4.986297, 6.990000, F
0.772478, 0.340365, 0.041114, 2.632789, 6.990000, G
0.516535, 0.350369, 0.037637, 4.087576, 6.990000, H
0.637623, 0.357826, 0.034828, 4.042147, 6.990000, I
2.501958, 0.328213, 0.039280, 2.240037, 6.990000, J
amount produced/need, avg price, sd, consumption_rate, avg def comm, char
 year: 90
0.387918, 0.330176, 0.032910, 2.978407, 6.930000, A
1.044679, 0.324045, 0.039592, 1.912332, 6.930000, B
1.464701, 0.329399, 0.038749, 2.021896, 6.930000, C
1.168551, 0.331667, 0.037688, 2.585320, 6.930000, D
1.127113, 0.335920, 0.037803, 2.509260, 6.930000, E
0.671035, 0.337791, 0.036087, 4.986297, 6.930000, F
0.772478, 0.328735, 0.040662, 2.632789, 6.930000, G
0.516535, 0.350247, 0.035813, 4.087576, 6.930000, H
0.637623, 0.336958, 0.032491, 4.042147, 6.930000, I
2.501958, 0.313275, 0.038386, 2.240037, 6.930000, J
amount produced/need, avg price, sd, consumption_rate, avg def comm, char
 year: 91
0.387918, 0.316526, 0.032246, 2.978407, 6.910000, A
1.044679, 0.314735, 0.036559, 1.912332, 6.910000, B
1.464701, 0.326188, 0.036538, 2.021896, 6.910000, C
1.168551, 0.325242, 0.036807, 2.585320, 6.910000, D
1.127113, 0.325326, 0.036350, 2.509260, 6.910000, E
0.671035, 0.334612, 0.037898, 4.986297, 6.910000, F
0.772478, 0.317559, 0.037775, 2.632789, 6.910000, G
0.516535, 0.334937, 0.032958, 4.087576, 6.910000, H
0.637623, 0.322038, 0.034229, 4.042147, 6.910000, I
2.501958, 0.296012, 0.036704, 2.240037, 6.910000, J
amount produced/need, avg price, sd, consumption_rate, avg def comm, char
 year: 92
0.387918, 0.311974, 0.032575, 2.978407, 6.870000, A
1.044679, 0.305741, 0.036876, 1.912332, 6.870000, B
1.464701, 0.318444, 0.033732, 2.021896, 6.870000, C
1.168551, 0.317244, 0.033184, 2.585320, 6.870000, D
1.127113, 0.316484, 0.035262, 2.509260, 6.870000, E
0.671035, 0.321367, 0.034671, 4.986297, 6.870000, F
0.772478, 0.309418, 0.036467, 2.632789, 6.870000, G
0.516535, 0.318943, 0.032090, 4.087576, 6.870000, H
0.637623, 0.309568, 0.034088, 4.042147, 6.870000, I
2.501958, 0.284312, 0.035778, 2.240037, 6.870000, J
amount produced/need, avg price, sd, consumption_rate, avg def comm, char
 year: 93
0.387918, 0.306514, 0.030945, 2.978407, 6.870000, A
1.044679, 0.299577, 0.036598, 1.912332, 6.870000, B
1.464701, 0.306490, 0.033371, 2.021896, 6.870000, C
1.168551, 0.309767, 0.031609, 2.585320, 6.870000, D
1.127113, 0.305420, 0.033414, 2.509260, 6.870000, E
0.671035, 0.312173, 0.032481, 4.986297, 6.870000, F
0.772478, 0.301239, 0.032958, 2.632789, 6.870000, G
0.516535, 0.302864, 0.030189, 4.087576, 6.870000, H
0.637623, 0.302651, 0.032814, 4.042147, 6.870000, I
2.501958, 0.274170, 0.035107, 2.240037, 6.870000, J
amount produced/need, avg price, sd, consumption_rate, avg def comm, char
 year: 94
0.387918, 0.297966, 0.028019, 2.978407, 6.850000, A
1.044679, 0.288806, 0.035780, 1.912332, 6.850000, B
1.464701, 0.289722, 0.031806, 2.021896, 6.850000, C
1.168551, 0.297734, 0.030526, 2.585320, 6.850000, D
1.127113, 0.293715, 0.032458, 2.509260, 6.850000, E
0.671035, 0.301703, 0.030781, 4.986297, 6.850000, F
0.772478, 0.297271, 0.031648, 2.632789, 6.850000, G
0.516535, 0.290534, 0.030031, 4.087576, 6.850000, H
0.637623, 0.299139, 0.031257, 4.042147, 6.850000, I
2.501958, 0.266815, 0.033867, 2.240037, 6.850000, J
amount produced/need, avg price, sd, consumption_rate, avg def comm, char
 year: 95
0.387918, 0.286131, 0.026472, 2.978407, 6.880000, A
1.044679, 0.276191, 0.033040, 1.912332, 6.880000, B
1.464701, 0.277846, 0.030155, 2.021896, 6.880000, C
1.168551, 0.280947, 0.028239, 2.585320, 6.880000, D
1.127113, 0.283909, 0.032578, 2.509260, 6.880000, E
0.671035, 0.292944, 0.030802, 4.986297, 6.880000, F
0.772478, 0.288476, 0.029150, 2.632789, 6.880000, G
0.516535, 0.287171, 0.030558, 4.087576, 6.880000, H
0.637623, 0.296486, 0.028753, 4.042147, 6.880000, I
2.501958, 0.265638, 0.035564, 2.240037, 6.880000, J
amount produced/need, avg price, sd, consumption_rate, avg def comm, char
 year: 96
0.387918, 0.275145, 0.026524, 2.978407, 6.850000, A
1.044679, 0.263085, 0.031886, 1.912332, 6.850000, B
1.464701, 0.267632, 0.030286, 2.021896, 6.850000, C
1.168551, 0.264787, 0.028177, 2.585320, 6.850000, D
1.127113, 0.270155, 0.031974, 2.509260, 6.850000, E
0.671035, 0.283018, 0.028976, 4.986297, 6.850000, F
0.772478, 0.279500, 0.028846, 2.632789, 6.850000, G
0.516535, 0.283777, 0.029676, 4.087576, 6.850000, H
0.637623, 0.286377, 0.025881, 4.042147, 6.850000, I
2.501958, 0.266044, 0.035014, 2.240037, 6.850000, J
amount produced/need, avg price, sd, consumption_rate, avg def comm, char
 year: 97
0.387918, 0.266620, 0.025835, 2.978407, 6.930000, A
1.044679, 0.253987, 0.030925, 1.912332, 6.930000, B
1.464701, 0.259061, 0.028156, 2.021896, 6.930000, C
1.168551, 0.253182, 0.027904, 2.585320, 6.930000, D
1.127113, 0.259383, 0.029784, 2.509260, 6.930000, E
0.671035, 0.276100, 0.029154, 4.986297, 6.930000, F
0.772478, 0.267615, 0.027258, 2.632789, 6.930000, G
0.516535, 0.278496, 0.027209, 4.087576, 6.930000, H
0.637623, 0.274639, 0.023673, 4.042147, 6.930000, I
2.501958, 0.264707, 0.033441, 2.240037, 6.930000, J
amount produced/need, avg price, sd, consumption_rate, avg def comm, char
 year: 98
0.387918, 0.258740, 0.026172, 2.978407, 6.870000, A
1.044679, 0.243726, 0.030472, 1.912332, 6.870000, B
1.464701, 0.252875, 0.029270, 2.021896, 6.870000, C
1.168551, 0.244202, 0.028244, 2.585320, 6.870000, D
1.127113, 0.254240, 0.030204, 2.509260, 6.870000, E
0.671035, 0.267798, 0.028514, 4.986297, 6.870000, F
0.772478, 0.255140, 0.026408, 2.632789, 6.870000, G
0.516535, 0.267230, 0.024043, 4.087576, 6.870000, H
0.637623, 0.268115, 0.025089, 4.042147, 6.870000, I
2.501958, 0.259722, 0.030247, 2.240037, 6.870000, J
amount produced/need, avg price, sd, consumption_rate, avg def comm, char
 year: 99
0.387918, 0.251283, 0.026792, 2.978407, 6.910000, A
1.044679, 0.235975, 0.028121, 1.912332, 6.910000, B
1.464701, 0.248058, 0.027610, 2.021896, 6.910000, C
1.168551, 0.235722, 0.027471, 2.585320, 6.910000, D
1.127113, 0.248916, 0.029700, 2.509260, 6.910000, E
0.671035, 0.255483, 0.025542, 4.986297, 6.910000, F
0.772478, 0.245967, 0.026570, 2.632789, 6.910000, G
0.516535, 0.259314, 0.023000, 4.087576, 6.910000, H
0.637623, 0.257641, 0.023474, 4.042147, 6.910000, I
2.501958, 0.252042, 0.027030, 2.240037, 6.910000, J
amount produced/need, avg price, sd, consumption_rate, avg def comm, char
 year: 100
0.387918, 0.239630, 0.025428, 2.978407, 6.990000, A
1.044679, 0.230853, 0.028284, 1.912332, 6.990000, B
1.464701, 0.240128, 0.026551, 2.021896, 6.990000, C
1.168551, 0.237159, 0.028916, 2.585320, 6.990000, D
1.127113, 0.246485, 0.028722, 2.509260, 6.990000, E
0.671035, 0.248583, 0.025632, 4.986297, 6.990000, F
0.772478, 0.237961, 0.026529, 2.632789, 6.990000, G
0.516535, 0.247892, 0.023084, 4.087576, 6.990000, H
0.637623, 0.245636, 0.023440, 4.042147, 6.990000, I
2.501958, 0.241263, 0.023790, 2.240037, 6.990000, J
